EOV1J74;SP;;;;;    1,86
FOV1J74;SP;;;;;    1,86
BVA1J94;SP;;;;;   0,931
BVR1J94;SP;;;;;   0,931
EBV1J94;SP;;;;;   0,931
FBV1J94;SP;;;;;   0,931
BFV1J94;SP;;;;;   0,931
BOV1J94;SP;;;;;   0,931
EVN1J76;SP;;;;;   0,019
FVN1J76;SP;;;;;   0,019
BVN1J96;SP;;;;;  0,0095
ENV1J76;SP;;;;;   0,019
FNV1J76;SP;;;;;   0,019
BNV1J96;SP;;;;;  0,0095
BYN4I24;SP;;;;;  0,0098
BYN7I24;SP;;;;;  0,0098
BYN9I24;SP;;;;;  0,0098
BYN4I34;SP;;;;;  0,0098
BYN7I34;SP;;;;;  0,0098
BYN9I34;SP;;;;;  0,0098
EYN3I74;SP;;;;;  0,0196
FYN3I74;SP;;;;;  0,0196
BYN3I94;SP;;;;;  0,0098
BNN1I26;SP;;;;;  0,0096
BNN1I36;SP;;;;;  0,0096
BNA1I24;SP;;;;;   0,941
EBN1I24;SP;;;;;   0,941
FBN1I24;SP;;;;;   0,941
BFN1I24;SP;;;;;   0,941
BON1I24;SP;;;;;   0,941
BNR1I24;SP;;;;;   0,941
BNY4I24;SP;;;;;  0,0098
BNY7I24;SP;;;;;  0,0098
BNY9I24;SP;;;;;  0,0098
BNA1I34;SP;;;;;   0,941
EBN1I34;SP;;;;;   0,941
FBN1I34;SP;;;;;   0,941
BFN1I34;SP;;;;;   0,941
BON1I34;SP;;;;;   0,941
BNR1I34;SP;;;;;   0,941
BNY4I34;SP;;;;;  0,0098
BNY7I34;SP;;;;;  0,0098
BNY9I34;SP;;;;;  0,0098
ENY3I74;SP;;;;;  0,0196
FNY3I74;SP;;;;;  0,0196
BNY3I94;SP;;;;;  0,0098
BRY4J26;SP;;;;;  0,0099
BRY7J26;SP;;;;;  0,0099
BRY9J26;SP;;;;;  0,0099
BRY4J36;SP;;;;;  0,0099
BRY7J36;SP;;;;;  0,0099
BRY9J36;SP;;;;;  0,0099
BRV1I26;SP;;;;;  0,0096
BRA1J26;SP;;;;;    0,95
BRR1J26;SP;;;;;    0,95
BRV1I36;SP;;;;;  0,0096
BRA1J36;SP;;;;;    0,95
BRR1J36;SP;;;;;    0,95
ERY3J76;SP;;;;;  0,0198
FRY3J76;SP;;;;;  0,0198
BRY3J96;SP;;;;;  0,0099
AYY1I74;PR;;;;;  0,0188
BYY3I26;SP;;;;;    0,01
BYY3I36;SP;;;;;    0,01
AVM1I74;PR;;;;;  0,0188
AMV1I74;PR;;;;;  0,0188
AWV1I74;PR;;;;;  0,0188
AMA1J74;PR;;;;;    1,86
AWA1J74;PR;;;;;    1,86
AAM1J74;PR;;;;;    1,86
BAM1J74;PR;;;;;    1,86
AFM1J74;PR;;;;;    1,86
AOM1J74;PR;;;;;    1,86
AMR1J74;PR;;;;;    1,86
AWR1J74;PR;;;;;    1,86
AYM4J74;PR;;;;;  0,0194
AMY4J74;PR;;;;;  0,0194
AWY4J74;PR;;;;;  0,0194
AYM7J74;PR;;;;;  0,0194
AMY7J74;PR;;;;;  0,0194
AWY7J74;PR;;;;;  0,0194
AYM9J74;PR;;;;;  0,0194
AMY9J74;PR;;;;;  0,0194
AWY9J74;PR;;;;;  0,0194
ABM1J94;PR;;;;;   0,931
BBM1J94;PR;;;;;   0,931
ANM1J76;PR;;;;;   0,019
AMN1J76;PR;;;;;   0,019
AWN1J76;PR;;;;;   0,019
BVM3I26;SP;;;;;    0,01
BMV3I26;SP;;;;;    0,01
BWV3I26;SP;;;;;    0,01
BVM3I36;SP;;;;;    0,01
BMV3I36;SP;;;;;    0,01
BWV3I36;SP;;;;;    0,01
BMA3J26;SP;;;;;    0,99
BWA3J26;SP;;;;;    0,99
EBM3J26;SP;;;;;    0,99
FBM3J26;SP;;;;;    0,99
BFM3J26;SP;;;;;    0,99
BOM3J26;SP;;;;;    0,99
BMR3J26;SP;;;;;    0,99
BWR3J26;SP;;;;;    0,99
BMA3J36;SP;;;;;    0,99
BWA3J36;SP;;;;;    0,99
EBM3J36;SP;;;;;    0,99
FBM3J36;SP;;;;;    0,99
BFM3J36;SP;;;;;    0,99
BOM3J36;SP;;;;;    0,99
BMR3J36;SP;;;;;    0,99
BWR3J36;SP;;;;;    0,99
ARW4J74;PR;;;;;  0,0194
ARW7J74;PR;;;;;  0,0194
ARW9J74;PR;;;;;  0,0194
AVW1J76;PR;;;;;   0,019
ABW1I24;PR;;;;;   0,941
BBW1I24;PR;;;;;   0,941
ABW1I34;PR;;;;;   0,941
BBW1I34;PR;;;;;   0,941
AYW3I74;PR;;;;;  0,0196
KYA4I74;RJ;;;;;0,000196
KYR4I74;RJ;;;;;0,000196
KYA7I74;RJ;;;;;0,000196
KYR7I74;RJ;;;;;0,000196
KYA9I74;RJ;;;;;0,000196
KYR9I74;RJ;;;;;0,000196
LNA1I74;RJ;;;;;  0,0188
KOA1I74;RJ;;;;;  0,0188
LAN1I74;RJ;;;;;  0,0188
LFN1I74;RJ;;;;;  0,0188
LON1I74;RJ;;;;;  0,0188
LNR1I74;RJ;;;;;  0,0188
KOR1I74;RJ;;;;;  0,0188
LNY4I74;RJ;;;;;0,000196
KOY4I74;RJ;;;;;0,000196
LNY7I74;RJ;;;;;0,000196
KOY7I74;RJ;;;;;0,000196
LNY9I74;RJ;;;;;0,000196
KOY9I74;RJ;;;;;0,000196
LBN1I94;RJ;;;;; 0,00941
KNA1I76;RJ;;;;;0,000192
LNN1I76;RJ;;;;;0,000192
KON1I76;RJ;;;;;0,000192
KNR1I76;RJ;;;;;0,000192
KYN4I76;RJ;;;;;   2e-06
KNY4I76;RJ;;;;;   2e-06
KYN7I76;RJ;;;;;   2e-06
KNY7I76;RJ;;;;;   2e-06
KYN9I76;RJ;;;;;   2e-06
KNY9I76;RJ;;;;;   2e-06
LRY4J76;RJ;;;;;0,000198
LRY7J76;RJ;;;;;0,000198
LRY9J76;RJ;;;;;0,000198
LRV1I76;RJ;;;;;0,000192
LRA1J76;RJ;;;;;   0,019
LRR1J76;RJ;;;;;   0,019
LBY1I26;RJ;;;;;  0,0096
LBY1I36;RJ;;;;;  0,0096
LBM4J26;RJ;;;;;  0,0099
LBM7J26;RJ;;;;;  0,0099
LBM9J26;RJ;;;;;  0,0099
LBM4J36;RJ;;;;;  0,0099
LBM7J36;RJ;;;;;  0,0099
LBM9J36;RJ;;;;;  0,0099
LMV3I76;RJ;;;;;  0,0002
LMA3J76;RJ;;;;;  0,0198
LAM3J76;RJ;;;;;  0,0198
LFM3J76;RJ;;;;;  0,0198
LOM3J76;RJ;;;;;  0,0198
LMR3J76;RJ;;;;;  0,0198
LBM3J96;RJ;;;;;  0,0099
LBW3I26;RJ;;;;;    0,01
LBW3I36;RJ;;;;;    0,01
KFT4J24;PE;;;;;    0,97
KFT7J24;PE;;;;;    0,97
KFT9J24;PE;;;;;    0,97
KFT4J34;PE;;;;;    0,97
KFT7J34;PE;;;;;    0,97
KFT9J34;PE;;;;;    0,97
KFT3J94;PE;;;;;    0,97
MBN4J24;SC;;;;;    0,97
MBN7J24;SC;;;;;    0,97
MBN9J24;SC;;;;;    0,97
MBN4J34;SC;;;;;    0,97
MBN7J34;SC;;;;;    0,97
MBN9J34;SC;;;;;    0,97
MAN3J74;SC;;;;;    1,94
MFN3J74;SC;;;;;    1,94
MBN3J94;SC;;;;;    0,97
LYH3J26;SC;;;;;    0,99
MBY3J26;SC;;;;;    0,99
LYH3J36;SC;;;;;    0,99
MBY3J36;SC;;;;;    0,99
EYN4J74;SP;;;;;  0,0194
FYN4J74;SP;;;;;  0,0194
EYN7J74;SP;;;;;  0,0194
FYN7J74;SP;;;;;  0,0194
EYN9J74;SP;;;;;  0,0194
FYN9J74;SP;;;;;  0,0194
BYN4J94;SP;;;;;  0,0097
BYN7J94;SP;;;;;  0,0097
BYN9J94;SP;;;;;  0,0097
EVN1I74;SP;;;;;  0,0188
FVN1I74;SP;;;;;  0,0188
BVN1I94;SP;;;;; 0,00941
ENN1J76;SP;;;;;   0,019
FNN1J76;SP;;;;;   0,019
BNN1J96;SP;;;;;  0,0095
ENA1J74;SP;;;;;    1,86
FNA1J74;SP;;;;;    1,86
EAN1J74;SP;;;;;    1,86
FAN1J74;SP;;;;;    1,86
EFN1J74;SP;;;;;    1,86
FFN1J74;SP;;;;;    1,86
EON1J74;SP;;;;;    1,86
FON1J74;SP;;;;;    1,86
ENR1J74;SP;;;;;    1,86
FNR1J74;SP;;;;;    1,86
ENY4J74;SP;;;;;  0,0194
FNY4J74;SP;;;;;  0,0194
ENY7J74;SP;;;;;  0,0194
FNY7J74;SP;;;;;  0,0194
ENY9J74;SP;;;;;  0,0194
FNY9J74;SP;;;;;  0,0194
BNA1J94;SP;;;;;   0,931
EBN1J94;SP;;;;;   0,931
FBN1J94;SP;;;;;   0,931
BFN1J94;SP;;;;;   0,931
BON1J94;SP;;;;;   0,931
BNR1J94;SP;;;;;   0,931
BNY4J94;SP;;;;;  0,0097
BNY7J94;SP;;;;;  0,0097
BNY9J94;SP;;;;;  0,0097
ENV1I74;SP;;;;;  0,0188
FNV1I74;SP;;;;;  0,0188
BNV1I94;SP;;;;; 0,00941
ERV1J76;SP;;;;;   0,019
FRV1J76;SP;;;;;   0,019
BRV1J96;SP;;;;;  0,0095
BRY4I24;SP;;;;;  0,0098
BRY7I24;SP;;;;;  0,0098
BRY9I24;SP;;;;;  0,0098
BRY4I34;SP;;;;;  0,0098
BRY7I34;SP;;;;;  0,0098
BRY9I34;SP;;;;;  0,0098
ERY3I74;SP;;;;;  0,0196
FRY3I74;SP;;;;;  0,0196
BRY3I94;SP;;;;;  0,0098
BRA1I24;SP;;;;;   0,941
BRR1I24;SP;;;;;   0,941
BRA1I34;SP;;;;;   0,941
BRR1I34;SP;;;;;   0,941
BRN1I26;SP;;;;;  0,0096
BRN1I36;SP;;;;;  0,0096
BYY4J26;SP;;;;;  0,0099
BYY7J26;SP;;;;;  0,0099
BYY9J26;SP;;;;;  0,0099
BYY4J36;SP;;;;;  0,0099
BYY7J36;SP;;;;;  0,0099
BYY9J36;SP;;;;;  0,0099
BVY1I26;SP;;;;;  0,0096
BYA1J26;SP;;;;;    0,95
BYR1J26;SP;;;;;    0,95
EBY1J26;SP;;;;;    0,95
FBY1J26;SP;;;;;    0,95
BFY1J26;SP;;;;;    0,95
BOY1J26;SP;;;;;    0,95
BVY1I36;SP;;;;;  0,0096
BYA1J36;SP;;;;;    0,95
BYR1J36;SP;;;;;    0,95
EBY1J36;SP;;;;;    0,95
FBY1J36;SP;;;;;    0,95
BFY1J36;SP;;;;;    0,95
BOY1J36;SP;;;;;    0,95
EYY3J76;SP;;;;;  0,0198
FYY3J76;SP;;;;;  0,0198
BYY3J96;SP;;;;;  0,0099
BYV1I26;SP;;;;;  0,0096
BYV1I36;SP;;;;;  0,0096
BVM4J26;SP;;;;;  0,0099
BMV4J26;SP;;;;;  0,0099
BWV4J26;SP;;;;;  0,0099
BVM7J26;SP;;;;;  0,0099
BMV7J26;SP;;;;;  0,0099
BWV7J26;SP;;;;;  0,0099
BVM9J26;SP;;;;;  0,0099
BMV9J26;SP;;;;;  0,0099
BWV9J26;SP;;;;;  0,0099
BVM4J36;SP;;;;;  0,0099
BMV4J36;SP;;;;;  0,0099
BWV4J36;SP;;;;;  0,0099
BVM7J36;SP;;;;;  0,0099
BMV7J36;SP;;;;;  0,0099
BWV7J36;SP;;;;;  0,0099
BVM9J36;SP;;;;;  0,0099
BMV9J36;SP;;;;;  0,0099
BWV9J36;SP;;;;;  0,0099
EVM3J76;SP;;;;;  0,0198
FVM3J76;SP;;;;;  0,0198
EMV3J76;SP;;;;;  0,0198
FMV3J76;SP;;;;;  0,0198
EWV3J76;SP;;;;;  0,0198
FWV3J76;SP;;;;;  0,0198
BVM3J96;SP;;;;;  0,0099
BMV3J96;SP;;;;;  0,0099
BWV3J96;SP;;;;;  0,0099
ANM1I74;PR;;;;;  0,0188
AMN1I74;PR;;;;;  0,0188
AWN1I74;PR;;;;;  0,0188
BMA3I24;SP;;;;;    0,98
BWA3I24;SP;;;;;    0,98
EBM3I24;SP;;;;;    0,98
FBM3I24;SP;;;;;    0,98
BFM3I24;SP;;;;;    0,98
BOM3I24;SP;;;;;    0,98
BMR3I24;SP;;;;;    0,98
BWR3I24;SP;;;;;    0,98
BMA3I34;SP;;;;;    0,98
BWA3I34;SP;;;;;    0,98
EBM3I34;SP;;;;;    0,98
FBM3I34;SP;;;;;    0,98
BFM3I34;SP;;;;;    0,98
BOM3I34;SP;;;;;    0,98
BMR3I34;SP;;;;;    0,98
BWR3I34;SP;;;;;    0,98
BNM3I26;SP;;;;;    0,01
BMN3I26;SP;;;;;    0,01
BWN3I26;SP;;;;;    0,01
BNM3I36;SP;;;;;    0,01
BMN3I36;SP;;;;;    0,01
BWN3I36;SP;;;;;    0,01
ARM1J76;PR;;;;;   0,019
AVW1I74;PR;;;;;  0,0188
AAW1J74;PR;;;;;    1,86
BAW1J74;PR;;;;;    1,86
AFW1J74;PR;;;;;    1,86
AOW1J74;PR;;;;;    1,86
AYW4J74;PR;;;;;  0,0194
AYW7J74;PR;;;;;  0,0194
AYW9J74;PR;;;;;  0,0194
ABW1J94;PR;;;;;   0,931
BBW1J94;PR;;;;;   0,931
ANW1J76;PR;;;;;   0,019
BVW3I26;SP;;;;;    0,01
EBW3J26;SP;;;;;    0,99
FBW3J26;SP;;;;;    0,99
BFW3J26;SP;;;;;    0,99
BOW3J26;SP;;;;;    0,99
BVW3I36;SP;;;;;    0,01
EBW3J36;SP;;;;;    0,99
FBW3J36;SP;;;;;    0,99
BFW3J36;SP;;;;;    0,99
BOW3J36;SP;;;;;    0,99
LRY4I74;RJ;;;;;0,000196
LRY7I74;RJ;;;;;0,000196
LRY9I74;RJ;;;;;0,000196
LRA1I74;RJ;;;;;  0,0188
LRR1I74;RJ;;;;;  0,0188
KRA1I76;RJ;;;;;0,000192
LRN1I76;RJ;;;;;0,000192
KRR1I76;RJ;;;;;0,000192
KRY4I76;RJ;;;;;   2e-06
KRY7I76;RJ;;;;;   2e-06
KRY9I76;RJ;;;;;   2e-06
LAY1J76;RJ;;;;;   0,019
LFY1J76;RJ;;;;;   0,019
LOY1J76;RJ;;;;;   0,019
LBY1J96;RJ;;;;;  0,0095
AMM3J76;PR;;;;;  0,0198
AWM3J76;PR;;;;;  0,0198
LMV4J76;RJ;;;;;0,000198
LMV7J76;RJ;;;;;0,000198
LMV9J76;RJ;;;;;0,000198
LBM4I24;RJ;;;;;  0,0098
LBM7I24;RJ;;;;;  0,0098
LBM9I24;RJ;;;;;  0,0098
LBM4I34;RJ;;;;;  0,0098
LBM7I34;RJ;;;;;  0,0098
LBM9I34;RJ;;;;;  0,0098
LMA3I74;RJ;;;;;  0,0196
LAM3I74;RJ;;;;;  0,0196
LFM3I74;RJ;;;;;  0,0196
LOM3I74;RJ;;;;;  0,0196
LMR3I74;RJ;;;;;  0,0196
LBM3I94;RJ;;;;;  0,0098
KWA3I76;RJ;;;;;  0,0002
LNM3I76;RJ;;;;;  0,0002
KOM3I76;RJ;;;;;  0,0002
LMN3I76;RJ;;;;;  0,0002
KMR3I76;RJ;;;;;  0,0002
KWR3I76;RJ;;;;;  0,0002
LAW3J76;RJ;;;;;  0,0198
LFW3J76;RJ;;;;;  0,0198
LOW3J76;RJ;;;;;  0,0198
LBW3J96;RJ;;;;;  0,0099
LBW4J26;RJ;;;;;  0,0099
LBW7J26;RJ;;;;;  0,0099
LBW9J26;RJ;;;;;  0,0099
LBW4J36;RJ;;;;;  0,0099
LBW7J36;RJ;;;;;  0,0099
LBW9J36;RJ;;;;;  0,0099
MBV1J26;SC;;;;;    0,95
MBV1J36;SC;;;;;    0,95
LYH3I24;SC;;;;;    0,98
MBY3I24;SC;;;;;    0,98
LYH3I34;SC;;;;;    0,98
MBY3I34;SC;;;;;    0,98
ENN1I74;SP;;;;;  0,0188
FNN1I74;SP;;;;;  0,0188
BNN1I94;SP;;;;; 0,00941
ERY4J74;SP;;;;;  0,0194
FRY4J74;SP;;;;;  0,0194
ERY7J74;SP;;;;;  0,0194
FRY7J74;SP;;;;;  0,0194
ERY9J74;SP;;;;;  0,0194
FRY9J74;SP;;;;;  0,0194
BRY4J94;SP;;;;;  0,0097
BRY7J94;SP;;;;;  0,0097
BRY9J94;SP;;;;;  0,0097
ERV1I74;SP;;;;;  0,0188
FRV1I74;SP;;;;;  0,0188
ERA1J74;SP;;;;;    1,86
FRA1J74;SP;;;;;    1,86
ERR1J74;SP;;;;;    1,86
FRR1J74;SP;;;;;    1,86
BRV1I94;SP;;;;; 0,00941
BRA1J94;SP;;;;;   0,931
BRR1J94;SP;;;;;   0,931
ERN1J76;SP;;;;;   0,019
FRN1J76;SP;;;;;   0,019
BRN1J96;SP;;;;;  0,0095
EVY1J76;SP;;;;;   0,019
FVY1J76;SP;;;;;   0,019
BVY1J96;SP;;;;;  0,0095
EYV1J76;SP;;;;;   0,019
FYV1J76;SP;;;;;   0,019
BYV1J96;SP;;;;;  0,0095
BYY4I24;SP;;;;;  0,0098
BYY7I24;SP;;;;;  0,0098
BYY9I24;SP;;;;;  0,0098
BYY4I34;SP;;;;;  0,0098
BYY7I34;SP;;;;;  0,0098
BYY9I34;SP;;;;;  0,0098
EYY3I74;SP;;;;;  0,0196
FYY3I74;SP;;;;;  0,0196
BYY3I94;SP;;;;;  0,0098
BYA1I24;SP;;;;;   0,941
BYR1I24;SP;;;;;   0,941
EBY1I24;SP;;;;;   0,941
FBY1I24;SP;;;;;   0,941
BFY1I24;SP;;;;;   0,941
BOY1I24;SP;;;;;   0,941
BYA1I34;SP;;;;;   0,941
BYR1I34;SP;;;;;   0,941
EBY1I34;SP;;;;;   0,941
FBY1I34;SP;;;;;   0,941
BFY1I34;SP;;;;;   0,941
BOY1I34;SP;;;;;   0,941
BYN1I26;SP;;;;;  0,0096
BYN1I36;SP;;;;;  0,0096
BNY1I26;SP;;;;;  0,0096
BNY1I36;SP;;;;;  0,0096
BVM4I24;SP;;;;;  0,0098
BMV4I24;SP;;;;;  0,0098
BWV4I24;SP;;;;;  0,0098
BVM7I24;SP;;;;;  0,0098
BMV7I24;SP;;;;;  0,0098
BWV7I24;SP;;;;;  0,0098
BVM9I24;SP;;;;;  0,0098
BMV9I24;SP;;;;;  0,0098
BWV9I24;SP;;;;;  0,0098
BMA4J24;SP;;;;;    0,97
BWA4J24;SP;;;;;    0,97
EBM4J24;SP;;;;;    0,97
FBM4J24;SP;;;;;    0,97
BFM4J24;SP;;;;;    0,97
BOM4J24;SP;;;;;    0,97
BMR4J24;SP;;;;;    0,97
BWR4J24;SP;;;;;    0,97
BMA7J24;SP;;;;;    0,97
BWA7J24;SP;;;;;    0,97
EBM7J24;SP;;;;;    0,97
FBM7J24;SP;;;;;    0,97
BFM7J24;SP;;;;;    0,97
BOM7J24;SP;;;;;    0,97
BMR7J24;SP;;;;;    0,97
BWR7J24;SP;;;;;    0,97
BMA9J24;SP;;;;;    0,97
BWA9J24;SP;;;;;    0,97
EBM9J24;SP;;;;;    0,97
FBM9J24;SP;;;;;    0,97
BFM9J24;SP;;;;;    0,97
BOM9J24;SP;;;;;    0,97
BMR9J24;SP;;;;;    0,97
BWR9J24;SP;;;;;    0,97
BVM4I34;SP;;;;;  0,0098
BMV4I34;SP;;;;;  0,0098
BWV4I34;SP;;;;;  0,0098
BVM7I34;SP;;;;;  0,0098
BMV7I34;SP;;;;;  0,0098
BWV7I34;SP;;;;;  0,0098
BVM9I34;SP;;;;;  0,0098
BMV9I34;SP;;;;;  0,0098
BWV9I34;SP;;;;;  0,0098
BMA4J34;SP;;;;;    0,97
BWA4J34;SP;;;;;    0,97
EBM4J34;SP;;;;;    0,97
FBM4J34;SP;;;;;    0,97
BFM4J34;SP;;;;;    0,97
BOM4J34;SP;;;;;    0,97
BMR4J34;SP;;;;;    0,97
BWR4J34;SP;;;;;    0,97
BMA7J34;SP;;;;;    0,97
BWA7J34;SP;;;;;    0,97
EBM7J34;SP;;;;;    0,97
FBM7J34;SP;;;;;    0,97
BFM7J34;SP;;;;;    0,97
BOM7J34;SP;;;;;    0,97
BMR7J34;SP;;;;;    0,97
BWR7J34;SP;;;;;    0,97
BMA9J34;SP;;;;;    0,97
BWA9J34;SP;;;;;    0,97
EBM9J34;SP;;;;;    0,97
FBM9J34;SP;;;;;    0,97
BFM9J34;SP;;;;;    0,97
BOM9J34;SP;;;;;    0,97
BMR9J34;SP;;;;;    0,97
BWR9J34;SP;;;;;    0,97
EVM3I74;SP;;;;;  0,0196
FVM3I74;SP;;;;;  0,0196
EMV3I74;SP;;;;;  0,0196
FMV3I74;SP;;;;;  0,0196
EWV3I74;SP;;;;;  0,0196
FWV3I74;SP;;;;;  0,0196
BVM3I94;SP;;;;;  0,0098
BMV3I94;SP;;;;;  0,0098
BWV3I94;SP;;;;;  0,0098
EMA3J74;SP;;;;;    1,94
FMA3J74;SP;;;;;    1,94
EWA3J74;SP;;;;;    1,94
FWA3J74;SP;;;;;    1,94
EAM3J74;SP;;;;;    1,94
FAM3J74;SP;;;;;    1,94
EFM3J74;SP;;;;;    1,94
FFM3J74;SP;;;;;    1,94
EOM3J74;SP;;;;;    1,94
FOM3J74;SP;;;;;    1,94
EMR3J74;SP;;;;;    1,94
FMR3J74;SP;;;;;    1,94
EWR3J74;SP;;;;;    1,94
FWR3J74;SP;;;;;    1,94
BMA3J94;SP;;;;;    0,97
BWA3J94;SP;;;;;    0,97
EBM3J94;SP;;;;;    0,97
FBM3J94;SP;;;;;    0,97
BFM3J94;SP;;;;;    0,97
BOM3J94;SP;;;;;    0,97
BMR3J94;SP;;;;;    0,97
BWR3J94;SP;;;;;    0,97
ENM3J76;SP;;;;;  0,0198
FNM3J76;SP;;;;;  0,0198
EMN3J76;SP;;;;;  0,0198
FMN3J76;SP;;;;;  0,0198
EWN3J76;SP;;;;;  0,0198
FWN3J76;SP;;;;;  0,0198
BNM3J96;SP;;;;;  0,0099
BMN3J96;SP;;;;;  0,0099
BWN3J96;SP;;;;;  0,0099
BNM4J26;SP;;;;;  0,0099
BMN4J26;SP;;;;;  0,0099
BWN4J26;SP;;;;;  0,0099
BNM7J26;SP;;;;;  0,0099
BMN7J26;SP;;;;;  0,0099
BWN7J26;SP;;;;;  0,0099
BNM9J26;SP;;;;;  0,0099
BMN9J26;SP;;;;;  0,0099
BWN9J26;SP;;;;;  0,0099
BNM4J36;SP;;;;;  0,0099
BMN4J36;SP;;;;;  0,0099
BWN4J36;SP;;;;;  0,0099
BNM7J36;SP;;;;;  0,0099
BMN7J36;SP;;;;;  0,0099
BWN7J36;SP;;;;;  0,0099
BNM9J36;SP;;;;;  0,0099
BMN9J36;SP;;;;;  0,0099
BWN9J36;SP;;;;;  0,0099
ARM1I74;PR;;;;;  0,0188
BRM3I26;SP;;;;;    0,01
BRM3I36;SP;;;;;    0,01
AYM1J76;PR;;;;;   0,019
AMY1J76;PR;;;;;   0,019
AWY1J76;PR;;;;;   0,019
BVW4J26;SP;;;;;  0,0099
BVW7J26;SP;;;;;  0,0099
BVW9J26;SP;;;;;  0,0099
BVW4J36;SP;;;;;  0,0099
BVW7J36;SP;;;;;  0,0099
BVW9J36;SP;;;;;  0,0099
EVW3J76;SP;;;;;  0,0198
FVW3J76;SP;;;;;  0,0198
BVW3J96;SP;;;;;  0,0099
ANW1I74;PR;;;;;  0,0188
BNW3I26;SP;;;;;    0,01
BNW3I36;SP;;;;;    0,01
EBW3I24;SP;;;;;    0,98
FBW3I24;SP;;;;;    0,98
BFW3I24;SP;;;;;    0,98
BOW3I24;SP;;;;;    0,98
EBW3I34;SP;;;;;    0,98
FBW3I34;SP;;;;;    0,98
BFW3I34;SP;;;;;    0,98
BOW3I34;SP;;;;;    0,98
ARW1J76;PR;;;;;   0,019
KYY4I76;RJ;;;;;   2e-06
KYY7I76;RJ;;;;;   2e-06
KYY9I76;RJ;;;;;   2e-06
LAY1I74;RJ;;;;;  0,0188
LFY1I74;RJ;;;;;  0,0188
LOY1I74;RJ;;;;;  0,0188
LBY1I94;RJ;;;;; 0,00941
KYA1I76;RJ;;;;;0,000192
KYR1I76;RJ;;;;;0,000192
LNY1I76;RJ;;;;;0,000192
KOY1I76;RJ;;;;;0,000192
AMM3I74;PR;;;;;  0,0196
AWM3I74;PR;;;;;  0,0196
AMW3J76;PR;;;;;  0,0198
AWW3J76;PR;;;;;  0,0198
LMV4I74;RJ;;;;;0,000196
LMV7I74;RJ;;;;;0,000196
LMV9I74;RJ;;;;;0,000196
LMA4J74;RJ;;;;;  0,0194
LAM4J74;RJ;;;;;  0,0194
LFM4J74;RJ;;;;;  0,0194
LOM4J74;RJ;;;;;  0,0194
LMR4J74;RJ;;;;;  0,0194
LMA7J74;RJ;;;;;  0,0194
LAM7J74;RJ;;;;;  0,0194
LFM7J74;RJ;;;;;  0,0194
LOM7J74;RJ;;;;;  0,0194
LMR7J74;RJ;;;;;  0,0194
LMA9J74;RJ;;;;;  0,0194
LAM9J74;RJ;;;;;  0,0194
LFM9J74;RJ;;;;;  0,0194
LOM9J74;RJ;;;;;  0,0194
LMR9J74;RJ;;;;;  0,0194
LBM4J94;RJ;;;;;  0,0097
LBM7J94;RJ;;;;;  0,0097
LBM9J94;RJ;;;;;  0,0097
KVM4I76;RJ;;;;;   2e-06
KMV4I76;RJ;;;;;   2e-06
KWV4I76;RJ;;;;;   2e-06
KVM7I76;RJ;;;;;   2e-06
KMV7I76;RJ;;;;;   2e-06
KWV7I76;RJ;;;;;   2e-06
KVM9I76;RJ;;;;;   2e-06
KMV9I76;RJ;;;;;   2e-06
KWV9I76;RJ;;;;;   2e-06
KWA4J76;RJ;;;;;0,000198
LNM4J76;RJ;;;;;0,000198
KOM4J76;RJ;;;;;0,000198
LMN4J76;RJ;;;;;0,000198
KMR4J76;RJ;;;;;0,000198
KWR4J76;RJ;;;;;0,000198
KWA7J76;RJ;;;;;0,000198
LNM7J76;RJ;;;;;0,000198
KOM7J76;RJ;;;;;0,000198
LMN7J76;RJ;;;;;0,000198
KMR7J76;RJ;;;;;0,000198
KWR7J76;RJ;;;;;0,000198
KWA9J76;RJ;;;;;0,000198
LNM9J76;RJ;;;;;0,000198
KOM9J76;RJ;;;;;0,000198
LMN9J76;RJ;;;;;0,000198
KMR9J76;RJ;;;;;0,000198
KWR9J76;RJ;;;;;0,000198
LRM3I76;RJ;;;;;  0,0002
LNW3I76;RJ;;;;;  0,0002
KOW3I76;RJ;;;;;  0,0002
LBW4I24;RJ;;;;;  0,0098
LBW7I24;RJ;;;;;  0,0098
LBW9I24;RJ;;;;;  0,0098
LBW4I34;RJ;;;;;  0,0098
LBW7I34;RJ;;;;;  0,0098
LBW9I34;RJ;;;;;  0,0098
LAW3I74;RJ;;;;;  0,0196
LFW3I74;RJ;;;;;  0,0196
LOW3I74;RJ;;;;;  0,0196
LBW3I94;RJ;;;;;  0,0098
KFT1J26;PE;;;;;    0,95
KFT1J36;PE;;;;;    0,95
MBA1J24;SC;;;;;    93,1
MBR1J24;SC;;;;;    93,1
LYH4J24;SC;;;;;    0,97
MBY4J24;SC;;;;;    0,97
LYH7J24;SC;;;;;    0,97
MBY7J24;SC;;;;;    0,97
LYH9J24;SC;;;;;    0,97
MBY9J24;SC;;;;;    0,97
MBA1J34;SC;;;;;    93,1
MBR1J34;SC;;;;;    93,1
LYH4J34;SC;;;;;    0,97
MBY4J34;SC;;;;;    0,97
LYH7J34;SC;;;;;    0,97
MBY7J34;SC;;;;;    0,97
LYH9J34;SC;;;;;    0,97
MBY9J34;SC;;;;;    0,97
MAY3J74;SC;;;;;    1,94
MFY3J74;SC;;;;;    1,94
LYH3J94;SC;;;;;    0,97
